Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28398585,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,3.3,3.32183,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398586,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,3.9,3.88266,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398587,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,4.7,4.71014,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398588,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,9.9,9.89848,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398589,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,15.4,15.44402,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398590,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,23.3,23.29545,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:46Z,2021,2021-01-01,2021-12-31
28398591,ASSISTIVETECH_TOTALNEED,COUNTRY,MWI,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,51.2,51.19048,,,"Survey conducted in Blantyre region. Survey conducted by Centre for Social Research, University of Malawi",2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398592,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,25.3,25.33414,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398593,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,35.7,35.65193,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398594,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,39.8,39.78707,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398595,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,25.3,25.33086,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398596,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,1.9,1.87266,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398597,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,22.0,21.97659,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398598,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,25.1,25.09308,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398599,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,20.8,20.76628,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398600,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,37.6,37.56281,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398601,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,57.5,57.46388,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398602,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,65.6,65.55819,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398603,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,75.7,75.70621,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398604,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,74.3,74.28571,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398605,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,4.2,4.1616,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398606,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,5.6,5.60406,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398607,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,5.2,5.16358,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398608,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,4.8,4.75969,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398609,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,0.6,0.5618,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398610,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,1.4,1.36541,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398611,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,1.6,1.56366,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398612,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,3.0,2.9885100000000002,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398613,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,3.3,3.26633,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398614,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,7.9,7.86517,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398615,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,17.1,17.10214,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398616,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,28.2,28.24859,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398617,ASSISTIVETECH_TOTALNEED,COUNTRY,MDV,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,50.5,50.47619,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398618,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,12.7,12.66464,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398619,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,17.4,17.4079,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398620,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,13.0,13.04249,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398621,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,16.7,16.66667,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398622,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,1.0,0.95238,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398623,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,4.8,4.79798,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398624,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,7.3,7.29585,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398625,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,9.6,9.60307,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398626,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,18.7,18.67133,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398627,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,32.6,32.56048,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398628,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,49.8,49.76,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398629,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,59.5,59.51417,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398630,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,83.2,83.17757,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398631,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,6.9,6.91123,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398632,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,8.1,8.13132,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398633,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,7.6,7.58337,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398634,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,7.5,7.50518,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398635,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,0.6,0.63559,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398636,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,1.7,1.73098,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398637,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,2.5,2.47492,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398638,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,3.9,3.90775,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398639,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,7.8,7.83217,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398640,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,13.7,13.72351,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398641,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,26.2,26.19808,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398642,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,47.8,47.77328,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398643,ASSISTIVETECH_TOTALNEED,COUNTRY,MNG,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,80.4,80.37383,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398644,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,28.0,28.02367,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398645,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,30.3,30.30303,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398646,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,34.3,34.26907,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398647,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,27.7,27.7057,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398648,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,14.5,14.51613,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398649,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,8.9,8.85559,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398650,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,14.1,14.11531,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398651,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,18.5,18.47458,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398652,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,33.7,33.70341,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398653,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,46.6,46.64279,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398654,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,57.3,57.30769,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398655,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,66.7,66.66667,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398656,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,73.1,73.09942,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398657,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,18.3,18.27072,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398658,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,17.9,17.92737,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398659,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,19.1,19.0577,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398660,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,17.8,17.80063,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398661,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,14.1,14.14791,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398662,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,6.1,6.06267,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398663,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,9.6,9.60901,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398664,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,12.8,12.78577,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398665,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,17.9,17.92228,,,,2022-04-29T07:55:47Z,2021,2021-01-01,2021-12-31
28398666,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS50-59,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,23.8,23.79249,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398667,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS60-69,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,31.7,31.66667,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398668,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS70-79,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,49.1,49.14842,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398669,ASSISTIVETECH_TOTALNEED,COUNTRY,MMR,YEAR,2021,AGEGROUP,YEARS80PLUS,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL_NOSPECS,,,,,67.3,67.25146,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398670,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,SEX,MLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,28.5,28.5016,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398671,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,SEX,FMLE,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,29.9,29.92725,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398672,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,RESIDENCEAREATYPE,URB,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,28.9,28.86454,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398673,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,RESIDENCEAREATYPE,RUR,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,29.6,29.55387,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398674,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,AGEGROUP,YEARS00-04,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,3.2,3.19303,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398675,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,AGEGROUP,YEARS05-17,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,8.7,8.65424,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398676,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,AGEGROUP,YEARS18-29,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,15.2,15.19854,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398677,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,AGEGROUP,YEARS30-39,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,21.4,21.40026,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
28398678,ASSISTIVETECH_TOTALNEED,COUNTRY,NPL,YEAR,2021,AGEGROUP,YEARS40-49,ASSISTIVETECHPRODUCT,ASSISTIVETECH_TOTAL,,,,,35.9,35.90106,,,,2022-04-29T07:55:48Z,2021,2021-01-01,2021-12-31
